Código	Descrição	Unidade	Preço
3923	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4"""	UN	11,05
3937	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2"""	UN	8,26
3921	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1"""	UN	8,41
3920	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4"""	UN	8,26
3938	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2"""	UN	6,03
3919	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4"""	UN	6,11
3927	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 1 1/2"""	UN	32,26
3928	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2"""	UN	32,26
3926	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2"""	UN	17,32
3935	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4"""	UN	17,28
3925	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1"""	UN	17,13
12406	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2"""	UN	4,07
3929	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 1 1/2"""	UN	47,02
3931	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2"""	UN	47,02
3930	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2"""	UN	47,02
3932	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2 1/2"""	UN	70,19
3933	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 2"""	UN	70,19
3934	"LUVA DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4"" X 3"""	UN	71,40
3907	"LUVA DE REDUCAO ROSCAVEL, PVC, 1"" X 3/4"", PARA AGUA FRIA PREDIAL"	UN	2,00
3889	"LUVA DE REDUCAO ROSCAVEL, PVC, 3/4"" X 1/2"", PARA AGUA FRIA PREDIAL"	UN	1,44
3868	LUVA DE REDUCAO SOLDAVEL, PVC, 25 MM X 20 MM, PARA AGUA FRIA PREDIAL	UN	0,71
3869	LUVA DE REDUCAO SOLDAVEL, PVC, 32 MM X 25 MM, PARA AGUA FRIA PREDIAL	UN	1,71
3872	LUVA DE REDUCAO SOLDAVEL, PVC, 40 MM X 32 MM, PARA AGUA FRIA PREDIAL	UN	2,10
3850	LUVA DE REDUCAO SOLDAVEL, PVC, 60 MM X 50 MM, PARA AGUA FRIA PREDIAL	UN	5,74
38023	LUVA DE REDUCAO, PVC, SOLDAVEL, 50 X 25 MM, PARA AGUA FRIA PREDIAL	UN	2,41
21120	"LUVA DE TRANSICAO CPVC (AQUATHERM) SOLDAVEL 15MM X 1/2"""	UN	9,36
37986	LUVA DE TRANSICAO DE CPVC X PVC, SOLDAVEL, 22 X 25 MM, PARA AGUA QUENTE	UN	0,59
38682	LUVA DE TRANSICAO DE CPVC X PVC, SOLDAVEL, 22 X 25 MM, PARA AGUA QUENTE *COLETADO CAIXA*	UN	1,21
20162	LUVA DUPLA, PVC LEVE, DN 150 MM	UN	9,93
20163	LUVA DUPLA, PVC LEVE, DN 200 MM	UN	19,89
2644	"LUVA FERRO GALV ELETROLITICO 1.1/2"" P/ ELETRODUTO"	UN	0,87
2639	"LUVA FERRO GALV ELETROLITICO 1.1/4"" P/ ELETRODUTO"	UN	0,77
2636	"LUVA FERRO GALV ELETROLITICO 1/2"" P/ ELETRODUTO"	UN	0,41
2638	"LUVA FERRO GALV ELETROLITICO 1"" P/ ELETRODUTO"	UN	0,47
2640	"LUVA FERRO GALV ELETROLITICO 2.1/2"" P/ ELETRODUTO"	UN	3,54
2637	"LUVA FERRO GALV ELETROLITICO 3/4"" P/ ELETRODUTO"	UN	0,41
2642	"LUVA FERRO GALV ELETROLITICO 3"" P/ ELETRODUTO"	UN	4,49
2641	"LUVA FERRO GALV ELETROLITICO 4"" P/ ELETRODUTO"	UN	10,16
2643	"LUVA FERRO GALV ELETROTILICO 2"" P/ ELETRODUTO"	UN	1,61
39855	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 15 MM	UN	1,18
39856	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 22 MM	UN	2,79
39857	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 28 MM	UN	4,52
39858	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 35 MM	UN	10,03
39859	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 42 MM	UN	15,46
39860	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 54 MM	UN	23,73
39861	LUVA PASSANTE DE COBRE (REF 601) SEM ANEL DE SOLDA, BOLSA 66 MM	UN	67,75
1898	LUVA PVC DE PRESSAO P/ ELETRODUTO TIGREFLEX 16	UN	0,90
1904	LUVA PVC DE PRESSAO P/ ELETRODUTO TIGREFLEX 20	UN	0,96
1899	LUVA PVC DE PRESSAO P/ ELETRODUTO TIGREFLEX 25	UN	1,01
1900	LUVA PVC DE PRESSAO P/ ELETRODUTO TIGREFLEX 32	UN	1,60
1893	"LUVA PVC ROSCAVEL P/ ELETRODUTO 1.1/2"""	UN	4,26
1902	"LUVA PVC ROSCAVEL P/ ELETRODUTO 1.1/4"""	UN	3,41
1901	"LUVA PVC ROSCAVEL P/ ELETRODUTO 1/2"""	UN	1,06
1892	"LUVA PVC ROSCAVEL P/ ELETRODUTO 1"""	UN	2,02
1907	"LUVA PVC ROSCAVEL P/ ELETRODUTO 2.1/2"""	UN	18,72
1894	LUVA PVC ROSCAVEL P/ ELETRODUTO 2''	UN	6,88
1891	"LUVA PVC ROSCAVEL P/ ELETRODUTO 3/4"""	UN	1,60
1896	LUVA PVC ROSCAVEL P/ ELETRODUTO 3''	UN	22,82
1895	LUVA PVC ROSCAVEL P/ ELETRODUTO 4''	UN	44,32
3867	LUVA PVC SOLDAVEL, 110 MM, PARA AGUA FRIA PREDIAL	UN	39,40
3861	LUVA PVC SOLDAVEL, 20 MM, PARA AGUA FRIA PREDIAL	UN	0,40
3904	LUVA PVC SOLDAVEL, 25 MM, PARA AGUA FRIA PREDIAL	UN	0,45
3903	LUVA PVC SOLDAVEL, 32 MM, PARA AGUA FRIA PREDIAL	UN	0,95
3862	LUVA PVC SOLDAVEL, 40 MM, PARA AGUA FRIA PREDIAL	UN	2,11
3863	LUVA PVC SOLDAVEL, 50 MM, PARA AGUA FRIA PREDIAL	UN	2,48
3864	LUVA PVC SOLDAVEL, 60 MM, PARA AGUA FRIA PREDIAL	UN	6,79
3865	LUVA PVC SOLDAVEL, 75 MM, PARA AGUA FRIA PREDIAL	UN	10,16
3866	LUVA PVC SOLDAVEL, 85 MM, PARA AGUA FRIA PREDIAL	UN	23,15
3902	"LUVA PVC, ROSCAVEL,  2 1/2"",  AGUA FRIA PREDIAL"	UN	13,06
3878	"LUVA PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL"	UN	4,12
3877	"LUVA PVC, ROSCAVEL, 1 1/4"", AGUA FRIA PREDIAL"	UN	3,75
3879	"LUVA PVC, ROSCAVEL, 2"",  AGUA FRIA PREDIAL"	UN	8,31
3880	"LUVA PVC, ROSCAVEL, 3"", AGUA FRIA PREDIAL"	UN	18,78
3901	"LUVA PVC, ROSCAVEL, 4"",  AGUA FRIA PREDIAL"	UN	23,99
12892	LUVA RASPA DE COURO, CANO CURTO (PUNHO *7* CM)	PAR	10,62
3883	"LUVA ROSCAVEL, PVC, 1/2"", AGUA FRIA PREDIAL"	UN	0,72
3876	"LUVA ROSCAVEL, PVC, 1"", AGUA FRIA PREDIAL"	UN	1,87
3884	"LUVA ROSCAVEL, PVC, 3/4"", AGUA FRIA PREDIAL"	UN	1,07
20170	LUVA SIMPLES PVC SERIE R P/ESG PREDIAL 100MM	UN	9,73
20171	LUVA SIMPLES PVC SERIE R P/ESG PREDIAL 150MM	UN	23,79
20167	LUVA SIMPLES PVC SERIE R P/ESG PREDIAL 40MM	UN	3,98
20168	LUVA SIMPLES PVC SERIE R P/ESG PREDIAL 50MM	UN	5,27
20169	LUVA SIMPLES PVC SERIE R P/ESG PREDIAL 75MM	UN	6,23
3837	LUVA SIMPLES, PVC PBA, JE, DN 100 / DE 110 MM, PARA REDE AGUA (NBR 10351)	UN	24,43
3845	LUVA SIMPLES, PVC PBA, JE, DN 50 / DE 60 MM, PARA REDE AGUA (NBR 10351)	UN	7,11
11045	LUVA SIMPLES, PVC PBA, JE, DN 75 / DE 85 MM, PARA REDE AGUA (NBR 10351)	UN	14,82
3899	LUVA SIMPLES, PVC, SOLDAVEL, DN 100 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	3,58
38676	LUVA SIMPLES, PVC, SOLDAVEL, DN 150 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	15,72
38677	LUVA SIMPLES, PVC, SOLDAVEL, DN 200 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	18,01
3897	LUVA SIMPLES, PVC, SOLDAVEL, DN 40 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	0,73
3875	LUVA SIMPLES, PVC, SOLDAVEL, DN 50 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	1,66
3898	LUVA SIMPLES, PVC, SOLDAVEL, DN 75 MM, SERIE NORMAL, PARA ESGOTO PREDIAL	UN	3,08
3855	"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 20 MM X 1/2"""	UN	2,91
3874	"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 25 MM X 1/2"""	UN	3,11
3870	"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 25 MM X 3/4"""	UN	3,89
38678	"LUVA SOLDAVEL COM BUCHA DE LATAO, PVC, 32 MM X 1"""	UN	8,97
3859	"LUVA SOLDAVEL COM ROSCA, PVC, 20 MM X 1/2"", PARA AGUA FRIA PREDIAL"	UN	0,71
3856	"LUVA SOLDAVEL COM ROSCA, PVC, 25 MM X 1/2"", PARA AGUA FRIA PREDIAL"	UN	1,07
3906	"LUVA SOLDAVEL COM ROSCA, PVC, 25 MM X 3/4"", PARA AGUA FRIA PREDIAL"	UN	0,82
3860	"LUVA SOLDAVEL COM ROSCA, PVC, 32 MM X 1"", PARA AGUA FRIA PREDIAL"	UN	2,60
3905	"LUVA SOLDAVEL COM ROSCA, PVC, 40 MM X 1 1/4"", PARA AGUA FRIA PREDIAL"	UN	5,60
3871	"LUVA SOLDAVEL COM ROSCA, PVC, 50 MM X 1 1/2"", PARA AGUA FRIA PREDIAL"	UN	9,88
37429	LUVA, PEAD PE 100,  DE 400 MM, PARA ELETROFUSAO	UN	953,59
37426	LUVA, PEAD PE 100,  DE 63 MM, PARA ELETROFUSAO	UN	9,17
37427	LUVA, PEAD PE 100, DE 125 MM, PARA ELETROFUSAO	UN	21,88
37424	LUVA, PEAD PE 100, DE 20 MM, PARA ELETROFUSAO	UN	4,21
37428	LUVA, PEAD PE 100, DE 200 MM, PARA ELETROFUSAO	UN	75,40
37425	LUVA, PEAD PE 100, DE 32 MM, PARA ELETROFUSAO	UN	4,54
26037	MACACO PARA PROTENSÃO DE UMA CORDOALHA DE ATÉ 31,5 - LOCAÇÃO	DIA	542,36
11519	MACANETA ALAVANCA, RETA OU CURVA, MACICA, CROMADA, COMPRIMENTO DE 10 A 16 CM, ACABAMENTO PADRAO MEDIO - SOMENTE MACANETAS	PAR	20,73
11520	MACANETA ALAVANCA, RETA SIMPLES / OCA, CROMADA, COMPRIMENTO DE 10 A 16 CM, ACABAMENTO PADRAO POPULAR - SOMENTE MACANETAS	PAR	8,22
11518	"MACANETA TIPO BOLA, CROMADA,  DIAMETRO APROXIMADO DE *2 1/2*"", (SOMENTE MACANETAS)"	PAR	23,91
4244	MACARIQUEIRO	H	14,14
3997	MADEIRA DE LEI SERRADA, NAO APARELHADA (P/TELHADO)	M3	2506,65
3989	MADEIRA LEI NATIVA/REGIONAL SERRADA APARELHADA	M3	2000,00
4006	MADEIRA PINHO SERRADA 3A QUALIDADE NAO APARELHADA	M3	390,90
4004	MADEIRA 2A QUALIDADE SERRADA NAO APARELHADA	M3	800,00
11836	MADEIRA 2A QUALIDADE SERRADA NAO APARELHADA -TIPO VIROLA	M3	947,36
36151	MANGOTE DE SEGURANCA EM RASPA DE COURO	UN	23,62
37457	"MANGUEIRA CRISTAL PARA NIVEL, LISA, PVC TRANSPARENTE, 3/8"" X1,5 MM"	M	1,48
37456	"MANGUEIRA CRISTAL PARA NIVEL, LISA, PVC TRANSPARENTE, 5/16"" X1 MM"	M	0,78
37460	"MANGUEIRA CRISTAL TRANCADA, PVC COM REFORCO, PRESSAO DE TRABALHO (PT) 250 lbs/pol2 , DE 1"" X *3,4* MM"	M	7,52
37461	"MANGUEIRA CRISTAL TRANCADA, PVC COM REFORCO, PRESSAO DE TRABALHO (PT) 250, DE 3/4"" X *2,8* MM"	M	5,51
37458	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/2"" X 2 MM"	M	2,20
37454	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/4"" X1 MM"	M	0,57
37455	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 1/4"" X1,5 MM"	M	0,97
37459	"MANGUEIRA CRISTAL, LISA, PVC TRANSPARENTE, 3/4"" X 2 MM"	M	3,09
21029	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	228,30
21030	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	281,41
21031	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	350,36
21032	"MANGUEIRA DE INCENDIO, TIPO 1, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	374,09
37527	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	337,92
37528	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"	UN	402,91
37529	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"	UN	406,87
37530	"MANGUEIRA DE INCENDIO, TIPO 2, DE 1 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"	UN	531,19
21034	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 15 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	453,20
37531	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 20 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES"	UN	570,75
21036	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 25 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	693,94
21037	"MANGUEIRA DE INCENDIO, TIPO 2, DE 2 1/2"", COMPRIMENTO = 30 M, TECIDO EM FIO DE POLIESTER E TUBO INTERNO EM BORRACHA SINTETICA, COM UNIOES ENGATE RAPIDO"	UN	791,13
20185	"MANGUEIRA DE PVC FLEXIVEL,TIPO FLAT/ACHATADA, COR LARANJA, D = 1 1/2"" (40 MM), PARA CONDUCAO DE AGUA, SERVICOS LEVES E MEDIOS"	M	8,96
20260	"MANGUEIRA P/ GAS 1/2"" C/ 1M"	UN	5,33
37523	MANIPULADOR TELESCOPICO, POTENCIA DE 101 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MAXIMA DE ELEVACAO DE 12 M	UN	337438,41
37515	MANIPULADOR TELESCOPICO, POTENCIA DE 85 HP, CAPACIDADE DE CARGA DE 3.500 KG, ALTURA MAXIMA DE ELEVACAO DE 12,3 M	UN	300000,00
12899	"MANOMETRO 0 A 200PSI (0 A 14KGF/CM2) D=50MM - CONEXAO 1/4"" BSP, RETO, CAIXA E ANEL EM ACO ESTAMPADO 1020, ACABAMENTO EM PINTURA ELETROSTATICA EM EPOXI PRETO"	UN	52,19
39699	MANTA DE BORRACHA ANTIRRUIDO 5 MM	M2	9,71
39956	MANTA DE POLIETILENO EXPANDIDO (PEBD), E = 5 MM (COLETADO CAIXA)	M2	4,01
11621	MANTA IMPERMEABILIZANTE A BASE DE ASFALTO MODIFICADO C/ ELASTOMEROS DESBS TIPO TORODIM ALUMINIO E = 3MM VIAPOL OU EQUIV	M2	42,58
4014	MANTA IMPERMEABILIZANTE A BASE DE ASFALTO MODIFICADO C/ POLIMEROS DE APP TIPO TORODIM APP 3MM VIAPOL OU EQUIV	M2	38,61
4015	MANTA IMPERMEABILIZANTE A BASE DE ASFALTO MODIFICADO C/ POLIMEROS DE APP TIPO TORODIM 4MM VIAPOL OU EQUIV	M2	44,61
4017	MANTA IMPERMEABILIZANTE A BASE DE ASFALTO MODIFICADO C/ POLIMEROS DE APP TIPO TORODIM 5MM VIAPOL OU EQUIV	M2	48,18
4016	MANTA IMPERMEABILIZANTE TIPO GLASS, A BASE DE ASFALTO MODIFICADO COM POLIMEROS PLASTOMERICOS (PL), E = 3 MM	M2	29,00
626	MANTA LIQUIDA DE BASE ASFALTICA MODIFICADA COM A ADICAO DE ELASTOMEROS DILUIDOS EM SOLVENTE ORGANICO, APLICACAO A FRIO	KG	10,18
25860	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,50 MM ( NBR 15352)	M2	4,81
25861	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,75 MM ( NBR 15352)	M2	7,26
25862	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 0,80 MM ( NBR 15352)	M2	7,70
25863	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,00 MM ( NBR 15352)	M2	9,63
25864	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 1,50 MM ( NBR 15352)	M2	14,45
25865	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,00 MM ( NBR 15352)	M2	19,35
25866	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA LISA, E = 2,50 MM ( NBR 15352)	M2	24,03
25868	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,50 MM (NBR 15352)	M2	5,36
25869	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,75 MM (NBR 15352)	M2	7,57
25870	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 0,80 MM (NBR 15352)	M2	8,58
25871	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,00 MM (NBR 15352)	M2	10,54
25867	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 1,50 MM (NBR 15352)	M2	15,60
25872	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,00 MM (NBR 15352)	M2	21,08
25873	MANTA TERMOPLASTICA, PEAD, GEOMEMBRANA TEXTURIZADA EM AMBAS AS FACES, E = 2,50 MM (NBR 15352)	M2	26,30
12898	"MANÔMETRO ESCALA 10 KGF/CM2, CAIXA E ANEL EM ACO ESTAMPADO 1020, ACABAMENTO EM PINTURA ELETROSTATICA EM EPOXI PRETO, DN = 100 MM, CONEXAO DE 1,2"""	UN	122,16
14535	MAQUINA (PRENSA HIDRAULICA) PMT-1000 P/ FABRICACAO DE TUBOS DE CONCRETO SIMPLES   DN200 A DN600 X 1000 A 1500MM DE COMPR - MENEGOTTI	UN	49498,76
4037	MAQUINA DE CORTAR ACO TIPO SOGEMAT OU EQUIV (MANUAL)	H	6,15
4035	MAQUINA DE CORTAR ASFALTO E CONCRETO COM MOTOR A GASOLINA DE 10 HP, SEM O DISCO (LOCACAO)	H	4,10
4036	"MAQUINA DE DOBRAR ACO DIAM ATE 1 1/2"" TIPO NEOCONDE OU EQUIV (MANUAL)"	H	6,15
10764	MAQUINA ELETRICA P/ POLIMENTO DE PISO	H	3,20
13836	MAQUINA EXTRUSORA DE CONCRETO PARA GUIAS E SARJETAS, COM MOTOR A DIESEL DE 14 CV	UN	38455,69
20189	MAQUINA JATO DE AREIA PNEUMATICA CAMARA DUPLA 1 SAIDA	H	5,93
20190	MAQUINA JATO DE AREIA PNEUMATICA CAMARA DUPLA 2 SAIDA	H	7,74
14534	MAQUINA MANUAL TIPO PRENSA PARA PRODUCAO DE BLOCOS E PAVIMENTOS DE CONCRETO, COM MOTOR ELETRICO TRIFASICO PARA VIBRACAO, POTENCIA TOTAL INSTALADA DE 1,5 KW	UN	16098,57
3335	MAQUINA P/ SOLDA ELETRICA TIPO BAMBINA TIG 30 AC/DC DA BAMBOZZI OU EQUIV	H	1,74
14619	MAQUINA PARA CORTE COM DISCO ABRASIVO DE DIAMETRO DE 18'' (450 MM), COM MOTOR ELETRICO TRIFASICO DE 10 CV	UN	2694,99
39813	"MAQUINA TIPO VASO / TANQUE / JATO DE PRESSAO PORTATIL PARA JATEAMENTO, CONTROLE AUTOMATICO E REMOTO, COM CAMARA DE 1 SAIDA, CAPACIDADE 280 LITROS, DIAMETRO *670* MM, BICO DE JATO CURTO VENTURI DE 5/16"", MANGUEI"	UN	12104,27
12868	MARCENEIRO	H	11,45
4755	MARMORISTA/GRANITEIRO	H	12,00
4040	MARTELETE OU ROMPEDOR PNEUMATICO DE * 27 KG * (LOCACAO)	H	2,93
4044	MARTELETE OU ROMPEDOR PNEUMATICO TIPO ATLAS COPCO TEX-32 32,6 KG OU EQUIV	H	3,06
4043	MARTELETE OU ROMPEDOR PNEUMATICO TIPO ATLAS COPCO TEX-43,36 A 44 KG OU EQUIV	H	3,19
4045	MARTELETE OU ROMPEDOR PNEUMATICO TIPO ATLAS COPCO 27 A 44KG INCLUSIVE CONJUNTO DE MANGUEIRAS ( 2 X 15M)	H	4,26
14531	MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 21 KG	UN	4136,25
36533	MARTELO DEMOLIDOR PNEUMATICO MANUAL, COM REDUCAO DE VIBRACAO, PESO DE 31,5 KG	UN	4759,77
11616	MARTELO DEMOLIDOR PNEUMATICO MANUAL, PADRAO, PESO DE 32 KG	UN	4495,53
4046	MARTELO DEMOLIDOR PNEUMATICO MANUAL, PESO DE 28 KG, COM SILENCIADOR	UN	4394,63
13447	MARTELO PERFURADOR PNEUMATICO MANUAL, DE SUPERFICIE, COM AVANCO DE COLUNA, PESO DE 22 KG	UN	9307,22
14529	MARTELO PERFURADOR PNEUMATICO MANUAL, HASTE 25 X 75 MM, 21 KG	UN	5205,29
10747	MARTELO PERFURADOR PNEUMATICO MANUAL, PESO DE 25 KG, COM SILENCIADOR	UN	5107,19
36141	MASCARA DE SEGURANCA PARA SOLDA COM ESCUDO DE CELERON E CARNEIRA DE PLASTICO COM REGULAGEM	UN	31,88
4053	MASSA A OLEO PARA MADEIRA	GL	52,49
4052	MASSA ACRILICA	18L	107,06
4056	MASSA ACRILICA PARA PAREDES INTERIOR/EXTERIOR	GL	27,60
4051	MASSA CORRIDA PVA PARA PAREDES INTERNAS	18L	68,90
4048	MASSA CORRIDA PVA PARA PAREDES INTERNAS	L	3,82
4047	MASSA CORRIDA PVA PARA PAREDES INTERNAS	GL	13,78
39434	MASSA DE REJUNTE EM PO PARA DRYWALL, A BASE DE GESSO, SECAGEM RAPIDA, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO (COM ADICAO DE AGUA)	KG	3,68
39433	MASSA DE REJUNTE PRONTA PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO PARA DRYWALL, SEM ADICAO DE AGUA	KG	2,64
4049	MASSA EPOXI BICOMPONENTE (MASSA + CATALIZADOR)	L	43,16
38120	MASSA EPOXI BICOMPONENTE PARA REPAROS	KG	72,44
38877	MASSA PARA TEXTURA LISA DE BASE ACRILICA, COR BRANCA, USO INTERNO E EXTERNO	KG	5,88
10498	MASSA PARA VIDRO	KG	5,23
4823	MASSA PLASTICA ADESIVA PARA MARMORE/GRANITO	KG	25,13
12357	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 1 1/2"", COMPRIMENTO 3 M"	UN	128,84
12358	"MASTRO SIMPLES GALVANIZADO DIAMETRO NOMINAL 2"", COMPRIMENTO 3 M"	UN	144,92
11080	MATERIAL FILTRANTE (PEDREGULHO) 15,4 A 9,6 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1156,02
11079	MATERIAL FILTRANTE (PEDREGULHO) 2,4 A 0,6 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1156,02
11081	MATERIAL FILTRANTE (PEDREGULHO) 25,4 A 15,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1156,02
11082	MATERIAL FILTRANTE (PEDREGULHO) 38 A 25,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1179,42
11083	MATERIAL FILTRANTE (PEDREGULHO) 4,8 A 2,4 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1156,02
11084	MATERIAL FILTRANTE (PEDREGULHO) 9,6 A 4,8 MM (POSTO PEDREIRA/FORNECEDOR, SEM FRETE)	M3	1156,02
4058	MECANICO DE EQUIPAMENTOS PESADOS	H	14,14
34794	MECANICO DE REFRIGERACAO	H	12,32
12768	"MEDIDOR D = 2"""	UN	1135,66
12779	"MEDIDOR D = 3"""	UN	1533,27
12780	"MEDIDOR D = 4"""	UN	1970,64
13741	MEDIDOR DE NIVEL ESTATICO E DINAMICO PARA POCO, COMPRIMENTO DE 200 M	UN	2025,21
