Código	Descrição	Unidade	Preço
74131/005	QUADRO DE DISTRIBUICAO DE ENERGIA DE EMBUTIR, EM CHAPA METALICA, PARA 24 DISJUNTORES TERMOMAGNETICOS MONOPOLARES, COM BARRAMENTO TRIFASICO E NEUTRO, FORNECIMENTO E INSTALACAO	UN	348,99
74131/006	QUADRO DE DISTRIBUICAO DE ENERGIA DE EMBUTIR, EM CHAPA METALICA, PARA 32 DISJUNTORES TERMOMAGNETICOS MONOPOLARES, COM BARRAMENTO TRIFASICO E NEUTRO, FORNECIMENTO E INSTALACAO	UN	511,11
74131/007	QUADRO DE DISTRIBUICAO DE ENERGIA DE EMBUTIR, EM CHAPA METALICA, PARA 40 DISJUNTORES TERMOMAGNETICOS MONOPOLARES, COM BARRAMENTO TRIFASICO E NEUTRO, FORNECIMENTO E INSTALACAO	UN	552,13
74131/008	QUADRO DE DISTRIBUICAO DE ENERGIA DE EMBUTIR, EM CHAPA METALICA, PARA 50 DISJUNTORES TERMOMAGNETICOS MONOPOLARES, COM BARRAMENTO TRIFASICO E NEUTRO, FORNECIMENTO E INSTALACAO	UN	818,61
83372	CAIXA DE MEDICAO EM ALTA TENSAO - FORNECIMENTO E INSTALACAO	UN	585,80
83463	QUADRO DE DISTRIBUICAO DE ENERGIA EM CHAPA DE ACO GALVANIZADO, PARA 12 DISJUNTORES TERMOMAGNETICOS MONOPOLARES, COM BARRAMENTO TRIFASICO E N EUTRO - FORNECIMENTO E INSTALACAO	UN	215,26
84402	QUADRO DE DISTRIBUICAO DE ENERGIA P/ 6 DISJUNTORES TERMOMAGNETICOS MON OPOLARES SEM BARRAMENTO, DE EMBUTIR, EM CHAPA METALICA - FORNECIMENTO E INSTALACAO	UN	52,36
72333	INTERRUPTOR BIPOLAR DE EMBUTIR 20A/250V, TECLA DUPLA C/ PLACA- FORNECI MENTO E INSTALACAO	UN	30,29
72339	TOMADA 3P+T 30A/440V SEM PLACA - FORNECIMENTO E INSTALACAO	UN	31,26
83403	INTERRUPTOR PULSADOR DE CAMPAINHA OU MINUTERIA 2A/250V C/ CAIXA - FORN ECIMENTO E INSTALACAO	UN	13,68
83465	INTERRUPTOR INTERMEDIARIO (FOUR-WAY) - FORNECIMENTO E INSTALACAO	UN	34,21
91945	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 2"" ALTO (2,00 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	6,29
91946	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 2"" MÉDIO (1,30 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	5,34
91947	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 2"" BAIXO (0,30 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	4,75
91949	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 4"" ALTO (2,00 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	11,05
91950	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 4"" MÉDIO (1,30 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	9,90
91951	"SUPORTE PARAFUSADO COM PLACA DE ENCAIXE 4"" X 4"" BAIXO (0,30 M DO PISO) PARA PONTO ELÉTRICO - FORNECIMENTO E INSTALAÇÃO. AF_12/2015"	UN	9,22
91952	INTERRUPTOR SIMPLES (1 MÓDULO), 10A/250V, SEM SUPORTE E SEM PLACA - FO RNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	12,05
91953	INTERRUPTOR SIMPLES (1 MÓDULO), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	17,40
91954	INTERRUPTOR PARALELO (1 MÓDULO), 10A/250V, SEM SUPORTE E SEM PLACA - F ORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	16,58
91955	INTERRUPTOR PARALELO (1 MÓDULO), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	21,92
91956	INTERRUPTOR SIMPLES (1 MÓDULO) COM INTERRUPTOR PARALELO (1 MÓDULO), 10 A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/201 5	UN	26,83
91957	INTERRUPTOR SIMPLES (1 MÓDULO) COM INTERRUPTOR PARALELO (1 MÓDULO), 10 A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2 015	UN	32,18
91958	INTERRUPTOR SIMPLES (2 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - F ORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	22,33
91959	INTERRUPTOR SIMPLES (2 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	27,68
91960	INTERRUPTOR PARALELO (2 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	31,36
91961	INTERRUPTOR PARALELO (2 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	36,70
91962	INTERRUPTOR SIMPLES (1 MÓDULO) COM INTERRUPTOR PARALELO (2 MÓDULOS), 1 0A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/20 15	UN	41,64
91963	INTERRUPTOR SIMPLES (1 MÓDULO) COM INTERRUPTOR PARALELO (2 MÓDULOS), 1 0A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/ 2015	UN	46,99
91964	INTERRUPTOR SIMPLES (2 MÓDULOS) COM INTERRUPTOR PARALELO (1 MÓDULO), 1 0A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/20 15	UN	37,11
91965	INTERRUPTOR SIMPLES (2 MÓDULOS) COM INTERRUPTOR PARALELO (1 MÓDULO), 1 0A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/ 2015	UN	42,46
91966	INTERRUPTOR SIMPLES (3 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - F ORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	32,62
91967	INTERRUPTOR SIMPLES (3 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	37,96
91968	INTERRUPTOR PARALELO (3 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	46,14
91969	INTERRUPTOR PARALELO (3 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	51,48
91970	INTERRUPTOR SIMPLES (3 MÓDULOS) COM INTERRUPTOR PARALELO (1 MÓDULO), 1 0A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/20 15	UN	47,61
91971	INTERRUPTOR SIMPLES (3 MÓDULOS) COM INTERRUPTOR PARALELO (1 MÓDULO), 1 0A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/ 2015	UN	57,51
91972	INTERRUPTOR SIMPLES (2 MÓDULOS) COM INTERRUPTOR PARALELO (2 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2 015	UN	52,13
91973	INTERRUPTOR SIMPLES (2 MÓDULOS) COM INTERRUPTOR PARALELO (2 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12 /2015	UN	62,04
91974	INTERRUPTOR SIMPLES (4 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - F ORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	43,08
91975	INTERRUPTOR SIMPLES (4 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	52,99
91976	INTERRUPTOR SIMPLES (6 MÓDULOS), 10A/250V, SEM SUPORTE E SEM PLACA - F ORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	63,71
91977	INTERRUPTOR SIMPLES (6 MÓDULOS), 10A/250V, INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	73,62
91990	TOMADA ALTA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	18,95
91991	TOMADA ALTA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	21,54
91992	TOMADA ALTA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	24,30
91993	TOMADA ALTA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, INCLUINDO SUPORTE E PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	26,88
91994	TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	13,40
91995	TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	15,98
91996	TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLA CA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	18,75
91997	TOMADA MÉDIA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, INCLUINDO SUPORTE E PLA CA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	21,33
91998	TOMADA BAIXA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	11,25
91999	TOMADA BAIXA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	13,83
92000	TOMADA BAIXA DE EMBUTIR (1 MÓDULO), 2P+T 10 A, INCLUINDO SUPORTE E PLA CA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	16,59
92001	TOMADA BAIXA DE EMBUTIR (1 MÓDULO), 2P+T 20 A, INCLUINDO SUPORTE E PLA CA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	19,17
92002	TOMADA MÉDIA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	25,01
92003	TOMADA MÉDIA DE EMBUTIR (2 MÓDULOS), 2P+T 20 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	30,17
92004	TOMADA MÉDIA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	30,36
92005	TOMADA MÉDIA DE EMBUTIR (2 MÓDULOS), 2P+T 20 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	35,52
92006	TOMADA BAIXA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	20,70
92007	TOMADA BAIXA DE EMBUTIR (2 MÓDULOS), 2P+T 20 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	25,86
92008	TOMADA BAIXA DE EMBUTIR (2 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	26,05
92009	TOMADA BAIXA DE EMBUTIR (2 MÓDULOS), 2P+T 20 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	31,21
92010	TOMADA MÉDIA DE EMBUTIR (3 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	36,62
92011	TOMADA MÉDIA DE EMBUTIR (3 MÓDULOS), 2P+T 20 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	44,36
92012	TOMADA MÉDIA DE EMBUTIR (3 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	41,96
92013	TOMADA MÉDIA DE EMBUTIR (3 MÓDULOS), 2P+T 20 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	49,70
92014	TOMADA BAIXA DE EMBUTIR (3 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	30,15
92015	TOMADA BAIXA DE EMBUTIR (3 MÓDULOS), 2P+T 20 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	37,89
92016	TOMADA BAIXA DE EMBUTIR (3 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	35,50
92017	TOMADA BAIXA DE EMBUTIR (3 MÓDULOS), 2P+T 20 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	43,24
92018	TOMADA BAIXA DE EMBUTIR (4 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	39,90
92019	TOMADA BAIXA DE EMBUTIR (4 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	49,81
92020	TOMADA BAIXA DE EMBUTIR (6 MÓDULOS), 2P+T 10 A, SEM SUPORTE E SEM PLAC A - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	58,95
92021	TOMADA BAIXA DE EMBUTIR (6 MÓDULOS), 2P+T 10 A, INCLUINDO SUPORTE E PL ACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	68,86
92022	INTERRUPTOR SIMPLES (1 MÓDULO) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  SEM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	23,66
92023	INTERRUPTOR SIMPLES (1 MÓDULO) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  INC LUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	29,00
92024	INTERRUPTOR SIMPLES (1 MÓDULO) COM 2 TOMADAS DE EMBUTIR 2P+T 10 A,  SE M SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	35,29
92025	INTERRUPTOR SIMPLES (1 MÓDULO) COM 2 TOMADAS DE EMBUTIR 2P+T 10 A,  IN CLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	40,64
92026	INTERRUPTOR SIMPLES (2 MÓDULOS) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  SE M SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	33,94
92027	INTERRUPTOR SIMPLES (2 MÓDULOS) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  IN CLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	39,29
92028	INTERRUPTOR PARALELO (1 MÓDULO) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  SE M SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	28,18
92029	INTERRUPTOR PARALELO (1 MÓDULO) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  IN CLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	33,53
92030	INTERRUPTOR PARALELO (1 MÓDULO) COM 2 TOMADAS DE EMBUTIR 2P+T 10 A,  S EM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	39,79
92031	INTERRUPTOR PARALELO (1 MÓDULO) COM 2 TOMADAS DE EMBUTIR 2P+T 10 A,  I NCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	45,14
92032	INTERRUPTOR PARALELO (2 MÓDULOS) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  S EM SUPORTE E SEM PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	42,96
92033	INTERRUPTOR PARALELO (2 MÓDULOS) COM 1 TOMADA DE EMBUTIR 2P+T 10 A,  I NCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	48,31
92034	INTERRUPTOR SIMPLES (1 MÓDULO), INTERRUPTOR PARALELO (1 MÓDULO) E 1 TO MADA DE EMBUTIR 2P+T 10 A,  SEM SUPORTE E SEM PLACA - FORNECIMENTO E I NSTALAÇÃO. AF_12/2015	UN	38,47
92035	INTERRUPTOR SIMPLES (1 MÓDULO), INTERRUPTOR PARALELO (1 MÓDULO) E 1 TO MADA DE EMBUTIR 2P+T 10 A,  INCLUINDO SUPORTE E PLACA - FORNECIMENTO E INSTALAÇÃO. AF_12/2015	UN	43,81
72278	LAMPADA VAPOR METALICO 400W - FORNECIMENTO E INSTALACAO	UN	67,30
72280	IGNITOR PARA PARTIDA LÂMPADA VAPOR SÓDIO ALTA PRESSÃO ATÉ 400W	UN	41,14
73738/001	STARTER DE 20W OU 40W FORNECIMENTO E COLOCACAO	UN	2,81
73953/001	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 1X20W, COMPLETA,  FORNECIMENTO E INSTALACAO	UN	60,65
73953/002	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 2X20W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	89,65
73953/003	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 3X20W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	132,70
73953/004	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 4X20W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	143,23
73953/005	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 1X40W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	70,79
73953/006	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 2X40W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	97,40
73953/007	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 3X40W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	133,31
73953/008	LUMINARIA TIPO CALHA, DE SOBREPOR, COM REATOR DE PARTIDA RAPIDA E LAMP ADA FLUORESCENTE 4X40W, COMPLETA, FORNECIMENTO E INSTALACAO	UN	165,39
73953/009	LUMINARIA SOBREPOR TP CALHA C/REATOR PART CONVENC LAMP 1X20W E STARTER FIX EM LAJE OU FORRO - FORNECIMENTO E COLOCACAO	UN	54,81
74041/001	LUMINARIA GLOBO VIDRO LEITOSO/PLAFONIER/BOCAL/LAMPADA FLUORESCENTE 20W	UN	52,55
74041/002	LUMINARIA GLOBO VIDRO LEITOSO/PLAFONIER/BOCAL/LAMPADA FLUORESCENTE 40W	UN	53,28
74041/003	LUMINARIA GLOBO VIDRO LEITOSO /PLAFONIER/BOCAL/ LAMPADA INCANDESCENTE 100W	UN	49,20
74082/001	REFLETOR REDONDO EM ALUMINIO COM SUPORTE E ALCA REGULAVEL PARA FIXACAO , COM LAMPADA VAPOR DE MERCURIO 250W	UN	208,13
74094/001	LUMINARIA TIPO SPOT PARA 1 LAMPADA INCANDESCENTE/FLUORESCENTE COMPACTA	UN	26,62
83389	REATOR PARA LAMPADA FLUORESCENTE 1X20W PARTIDA CONVENCIONAL FORNECIMEN TO E INSTALACAO	UN	14,75
83390	REATOR PARA LAMPADA FLUORESCENTE 1X40W PARTIDA CONVENCIONAL FORNECIMEN TO E INSTALACAO	UN	25,49
83391	REATOR PARA LAMPADA FLUORESCENTE 2X40W PARTIDA RAPIDA FORNECIMENTO E I NSTALACAO	UN	39,54
83392	REATOR PARA LAMPADA FLUORESCENTE 1X20W PARTIDA RAPIDA FORNECIMENTO E I NSTALACAO	UN	26,72
83393	REATOR PARA LAMPADA FLUORESCENTE 1X40W PARTIDA RAPIDA FORNECIMENTO E I NSTALACAO	UN	28,68
83468	LAMPADA FLUORESCENTE 20W - FORNECIMENTO E INSTALACAO	UN	5,23
83469	LAMPADA FLUORESCENTE 40W - FORNECIMENTO E INSTALACAO	UN	5,96
83470	LAMPADA FLUORESCENTE TP HO 85W - FORNECIMENTO E INSTALACAO	UN	12,10
93040	LÂMPADA FLUORESCENTE COMPACTA 15 W 2U, BASE E27 - FORNECIMENTO E INSTA LAÇÃO	UN	10,37
93041	LÂMPADA FLUORESCENTE ESPIRAL BRANCA 65 W, BASE E27 - FORNECIMENTO E IN STALAÇÃO	UN	64,40
93042	LÂMPADA LED 6 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27) - FORNEC IMENTO E INSTALAÇÃO	UN	20,92
93043	LÂMPADA LED 10 W BIVOLT BRANCA, FORMATO TRADICIONAL (BASE E27) - FORNE CIMENTO E INSTALAÇÃO	UN	27,82
93044	LÂMPADA FLUORESCENTE COMPACTA 3U BRANCA 20 W, BASE E27 - FORNECIMENTO E INSTALAÇÃO	UN	11,64
93045	LÂMPADA FLUORESCENTE ESPIRAL BRANCA 45 W, BASE E27 - FORNECIMENTO E IN STALAÇÃO	UN	36,18
9540	ENTRADA DE ENERGIA ELÉTRICA AÉREA MONOFÁSICA 50A COM POSTE DE CONCRETO , INCLUSIVE CABEAMENTO, CAIXA DE PROTEÇÃO PARA MEDIDOR E ATERRAMENTO.	UN	833,97
41598	ENTRADA PROVISORIA DE ENERGIA ELETRICA AEREA TRIFASICA 40A EM POSTE MA DEIRA	UN	823,21
72941	APARELHO SINALIZADOR DE SAIDA DE GARAGEM, COM CELULA FOTOELETRICA - FO RNECIMENTO E INSTALACAO	UN	419,80
73624	SUPORTE PARA TRANSFORMADOR EM POSTE DE CONCRETO CIRCULAR	UN	63,07
73767/001	GRAMPO PARALELO EM ALUMINIO FUNDIDO OU ESTRUDADO DE 2 PARAFUSOS, PARA CABO DE 6 A 50 MM2, PASTA ANTIOXIDANTE. FORNEC E INSTALAÇÃO.	UN	8,44
73767/002	ALCA PRE-FORMADA DISTRIBUIÇÃO EM  ACO RECOBERTO COM ALUMINIO PARA CABO 25MM2, ENCAPADO. FORNECIMENTO E INSTALAÇÃO.	UN	7,84
73767/003	LACO DE ROLDANA PRE-FORMADO ACO RECOBERTO DE ALUMINIO PARA CABO DE ALU MINIO NU BITOLA 25MM2 - FORNECIMENTO E COLOCACAO	UN	5,64
73767/004	ALCA PRE-FORMADA DISTRIBUICAO EM ACO RECOBERTO COM ALUMINIO NU PARA CA BO 25MM2, ENCAPADO. FORNECIMENTO E INSTALACAO.	UN	3,63
73767/005	ALCA PRE-FORMADA SERV DE ACO RECOB C/ALUM NU ENCAPADO 25MM2 (BITOLA) CONF PROJ A4-148-CP RIOLUZ FORNECIMENTO E COLOCACAO	UN	3,31
73781/001	MUFLA TERMINAL PRIMARIA UNIPOLAR USO INTERNO PARA CABO 35/120MM2, ISOL ACAO 15/25KV EM EPR - BORRACHA DE SILICONE. FORNECIMENTO E INSTALACAO.	UN	264,33
73781/002	ISOLADOR DE PINO TP HI-POT CILINDRICO CLASSE 15KV. FORNECIMENTO E INST ALACAO.	UN	18,63
73781/003	ISOLADOR DE SUSPENSAO (DISCO) TP CAVILHA CLASSE 15KV - 6''. FORNECIMEN TO E INSTALACAO.	UN	65,94
88543	ARMACAO SECUNDARIA OU REX COMPLETA PARA TRESLINHAS-FORNECIMENTO E INST ALACAO.	UN	135,95
88544	ARMACAO SECUNDARIA OU REX COMPLETA PARA DUAS LINHAS-FORNECIMENTO E INS TALACAO.	UN	82,56
88545	ARMACAO SECUNDARIA OU REX COMPLETA PARA QUATRO LINHAS-FORNECIMENTO E I NSTALACAO.	UN	153,50
73783/001	POSTE CONCRETO SECAO CIRCULAR COMPRIMENTO=5M CARGA NOMINAL TOPO 100KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCACAO	UN	474,53
73783/003	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=5M CARGA NOMINAL TOPO 300KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇÃO	UN	441,39
73783/005	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=7M CARGA NOMINAL TOPO 100KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇÃO	UN	494,74
73783/006	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=7M CARGA NOMINAL TOPO 200KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇÃO	UN	574,02
73783/008	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=11M  E CARGA NOMINAL 200KG I NCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇÃO	UN	1002,93
73783/009	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=11M  CARGA NOMINAL NO TOPO 3 00KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇ ÃO	UN	1004,98
73783/010	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=11M  CARGA NOMINAL NO TOPO 4 00KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇ ÃO	UN	1188,19
73783/011	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=14M  CARGA NOMINAL NO TOPO 4 00KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇ ÃO	UN	1810,68
73783/012	POSTE CONCRETO SEÇÃO CIRCULAR COMPRIMENTO=7M CARGA NOMINAL NO TOPO 300 KG INCLUSIVE ESCAVACAO EXCLUSIVE TRANSPORTE - FORNECIMENTO E COLOCAÇÃO	UN	659,70
